date,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,OT
2006-10-30,1.47754,2112.0,5015.221917808219,1320.0,2393.0,1322.109589041096,314.0,6139.0,1497.0,454901.0,1.34952
2006-11-06,1.5339,2355.0,5038.657534246575,1342.0,2681.0,1328.2876712328768,290.0,6668.0,1474.0,453945.0,1.4689
2006-11-13,1.91269,2188.0,5062.093150684931,1409.0,2202.0,1334.4657534246576,357.0,6156.0,1488.0,336822.0,1.82767
2006-11-20,1.838,2573.0,5085.528767123287,1774.0,2792.0,1340.6438356164383,391.0,7530.0,1486.0,452089.0,1.6656
2006-11-27,1.95376,2643.0,5108.964383561643,1804.0,3244.0,1346.8219178082193,431.0,8122.0,1493.0,436741.0,1.85968
2006-12-04,2.40407,3270.0,5132.4,2177.0,4470.0,1353.0,479.0,10396.0,1492.0,435177.0,2.38891
2006-12-11,2.87453,3387.0,5155.835616438356,2237.0,4065.0,1359.178082191781,503.0,10192.0,1435.0,365334.0,2.78978
2006-12-18,3.02597,3243.0,5179.271232876712,2216.0,2868.0,1365.3561643835617,586.0,8913.0,1359.0,286087.0,3.11549
2007-01-01,2.37817,2927.0,5202.706849315068,2394.0,2481.0,1371.5342465753424,584.0,8386.0,1490.0,369521.0,2.26942
2007-01-08,2.09232,2507.0,5226.142465753424,2018.0,2756.0,1377.7123287671234,480.0,7761.0,1467.0,416464.0,1.86355
2007-01-15,2.29396,2548.0,5249.578082191781,1701.0,3248.0,1383.890410958904,412.0,7909.0,1470.0,395477.0,1.99986
2007-01-22,2.74501,3410.0,5273.013698630137,2257.0,4684.0,1390.068493150685,537.0,10888.0,1495.0,446119.0,2.4406
2007-01-29,3.04434,3456.0,5296.449315068493,2559.0,5648.0,1396.2465753424658,457.0,12120.0,1472.0,428241.0,2.83018
2007-02-05,3.49999,3840.0,5319.884931506849,2910.0,6995.0,1402.4246575342465,452.0,14197.0,1484.0,454533.0,3.12343
2007-02-12,3.57851,3879.0,5343.320547945205,2955.0,6668.0,1408.6027397260275,529.0,14031.0,1461.0,429057.0,3.27019
2007-02-19,3.28979,3728.0,5366.756164383562,3175.0,6537.0,1414.7808219178082,608.0,14048.0,1460.0,442099.0,3.17757
2007-02-26,2.89149,3016.0,5390.191780821918,2778.0,5429.0,1420.9589041095892,578.0,11801.0,1428.0,433281.0,2.72364
2007-03-05,2.62075,2798.0,5413.627397260274,2533.0,4937.0,1427.13698630137,447.0,10715.0,1408.0,428255.0,2.50201
2007-03-12,2.53387,2668.0,5437.06301369863,2426.0,4031.0,1433.3150684931506,472.0,9597.0,1361.0,395394.0,2.4272
2007-03-19,2.07251,2049.0,5460.498630136986,1857.0,3307.0,1439.4931506849316,349.0,7562.0,1333.0,385735.0,1.96041
2007-03-26,1.87084,1664.0,5483.9342465753425,1625.0,2508.0,1445.6712328767123,351.0,6148.0,1303.0,386327.0,1.5914
2007-04-02,1.40042,1445.0,5507.369863013699,1379.0,1803.0,1451.8493150684933,331.0,4958.0,1284.0,361955.0,1.36978
2007-04-09,1.46887,1429.0,5530.805479452055,1274.0,1821.0,1458.027397260274,345.0,4869.0,1240.0,357183.0,1.36317
2007-04-16,1.15514,1257.0,5554.241095890411,1112.0,1523.0,1464.2054794520548,287.0,4179.0,1206.0,356055.0,1.1737
2007-04-23,1.07901,1152.0,5577.676712328767,937.0,1386.0,1470.3835616438357,220.0,3695.0,1152.0,347413.0,1.06358
2007-04-30,0.98492,969.0,5601.1123287671235,755.0,1143.0,1476.5616438356165,210.0,3077.0,1119.0,317311.0,0.969711
2007-05-07,1.03325,917.0,5624.547945205479,713.0,1055.0,1482.7397260273974,175.0,2860.0,1057.0,296262.0,0.965362
2007-05-14,0.926649,815.0,5647.983561643835,590.0,861.0,1488.9178082191781,176.0,2442.0,1025.0,285031.0,0.856749
2007-05-21,0.9201,761.0,5671.419178082191,561.0,785.0,1495.0958904109589,136.0,2243.0,925.0,259803.0,0.863346
2007-05-28,0.954094,722.0,5694.854794520547,554.0,652.0,1501.2739726027398,130.0,2058.0,831.0,220020.0,0.93537
2007-06-04,0.763278,628.0,5718.2904109589035,422.0,510.0,1507.4520547945206,119.0,1679.0,796.0,225197.0,0.745569
2007-06-11,0.81722,598.0,5741.72602739726,413.0,469.0,1513.6301369863015,134.0,1614.0,771.0,217982.0,0.740428
2007-06-18,0.764586,521.0,5765.161643835616,394.0,441.0,1519.8082191780823,100.0,1456.0,749.0,216378.0,0.672897
2007-06-25,0.793127,514.0,5788.597260273972,431.0,408.0,1525.986301369863,102.0,1455.0,742.0,218376.0,0.666282
2007-07-02,0.66909,394.0,5812.032876712328,313.0,360.0,1532.164383561644,102.0,1169.0,711.0,176387.0,0.662747
2007-07-09,0.62115,366.0,5835.4684931506845,296.0,372.0,1538.3424657534247,52.0,1086.0,697.0,199040.0,0.545619
2007-07-16,0.603659,446.0,5858.904109589041,335.0,345.0,1544.5205479452056,85.0,1211.0,698.0,206574.0,0.586231
2007-07-23,0.649058,477.0,5882.339726027397,391.0,392.0,1550.6986301369864,96.0,1356.0,691.0,205241.0,0.660687
2007-07-30,0.568338,321.0,5905.775342465753,344.0,311.0,1556.876712328767,61.0,1037.0,677.0,194161.0,0.534093
2007-08-06,0.651546,389.0,5929.210958904109,320.0,385.0,1563.054794520548,78.0,1172.0,667.0,200154.0,0.585549
2007-08-13,0.652176,439.0,5952.646575342465,338.0,411.0,1569.2328767123288,95.0,1283.0,666.0,207580.0,0.618075
2007-08-20,0.803849,495.0,5976.082191780822,408.0,457.0,1575.4109589041097,88.0,1448.0,671.0,210629.0,0.687465
2007-08-27,0.787458,502.0,5999.517808219178,416.0,500.0,1581.5890410958905,108.0,1526.0,652.0,213219.0,0.715696
2007-09-03,0.943263,519.0,6022.953424657534,417.0,545.0,1587.7671232876712,73.0,1554.0,641.0,187384.0,0.829313
2007-09-10,0.946932,496.0,6046.38904109589,417.0,682.0,1593.9452054794522,99.0,1694.0,638.0,211509.0,0.800912
2007-09-17,0.987146,609.0,6069.824657534246,502.0,681.0,1600.123287671233,121.0,1913.0,632.0,208278.0,0.918484
2007-09-24,1.05206,729.0,6093.260273972603,583.0,788.0,1606.3013698630139,128.0,2228.0,703.0,273623.0,0.814259
2007-10-01,0.995184,2187.0,6116.695890410959,1167.0,1997.0,1612.4794520547946,290.0,5641.0,1373.0,526227.0,1.07197
2007-10-08,1.22003,2387.0,6140.131506849315,1321.0,2433.0,1618.6575342465753,303.0,6444.0,1429.0,529126.0,1.21786
2007-10-15,1.28548,2583.0,6163.567123287671,1455.0,2551.0,1624.8356164383563,352.0,6941.0,1449.0,557172.0,1.24576
2007-10-22,1.3775,2871.0,6187.002739726027,1400.0,2788.0,1631.013698630137,375.0,7434.0,1477.0,546680.0,1.35984
2007-10-29,1.46725,3074.0,6210.438356164384,1475.0,2998.0,1637.191780821918,368.0,7915.0,1485.0,547104.0,1.44671
2007-11-05,1.55841,3398.0,6233.87397260274,1609.0,3303.0,1643.3698630136987,377.0,8687.0,1539.0,566717.0,1.53286
2007-11-12,1.61958,3563.0,6257.309589041096,1780.0,3290.0,1649.5479452054794,471.0,9104.0,1516.0,546284.0,1.66653
2007-11-19,1.8112,3651.0,6280.745205479452,1812.0,2631.0,1655.7260273972604,476.0,8570.0,1523.0,433951.0,1.97488
2007-11-26,1.61865,3679.0,6304.180821917808,1921.0,3158.0,1661.9041095890411,413.0,9171.0,1513.0,548159.0,1.67305
2007-12-03,1.62124,3365.0,6327.6164383561645,1772.0,2907.0,1668.082191780822,392.0,8436.0,1487.0,516263.0,1.63405
2007-12-10,1.67351,3298.0,6351.052054794521,1697.0,2694.0,1674.2602739726028,402.0,8091.0,1453.0,463416.0,1.74595
2007-12-17,1.95096,3580.0,6374.487671232877,1987.0,2724.0,1680.4383561643835,459.0,8750.0,1420.0,451862.0,1.93643
2007-12-24,2.50019,3848.0,6397.923287671232,2184.0,2348.0,1686.6164383561645,522.0,8902.0,1426.0,357646.0,2.48905
2007-12-31,2.43939,3737.0,6421.358904109588,2731.0,2568.0,1692.7945205479452,670.0,9706.0,1486.0,430603.0,2.25405
2008-01-07,2.29319,3393.0,6444.794520547945,3262.0,3644.0,1698.9726027397262,816.0,11115.0,1509.0,531444.0,2.09147
2008-01-14,2.62907,3664.0,6468.230136986301,3038.0,4900.0,1705.150684931507,595.0,12197.0,1511.0,516966.0,2.35934
2008-01-21,3.92966,4289.0,6491.665753424657,4499.0,7661.0,1711.3287671232877,722.0,17171.0,1508.0,516683.0,3.32331
2008-01-28,4.99202,5222.0,6515.101369863013,6595.0,11974.0,1717.5068493150686,1021.0,24812.0,1514.0,559609.0,4.43381
2008-02-04,5.7776,6059.0,6538.536986301369,9212.0,15323.0,1723.6849315068494,1302.0,31896.0,1526.0,596692.0,5.34547
2008-02-11,5.98318,6244.0,6561.9726027397255,9487.0,14336.0,1729.8630136986303,1558.0,31625.0,1518.0,583210.0,5.42258
2008-02-18,5.61677,5922.0,6585.408219178082,9812.0,12783.0,1736.041095890411,1728.0,30245.0,1497.0,570334.0,5.30303
2008-02-25,4.53234,4978.0,6608.843835616438,8583.0,9958.0,1742.2191780821918,1508.0,25027.0,1453.0,589626.0,4.24456
2008-03-03,3.83249,4420.0,6632.279452054794,6781.0,7849.0,1748.3972602739727,1204.0,20254.0,1445.0,558269.0,3.628
2008-03-10,3.21522,3878.0,6655.71506849315,5676.0,6112.0,1754.5753424657535,1048.0,16714.0,1412.0,550776.0,3.03463
2008-03-17,2.69245,3153.0,6679.1506849315065,4520.0,4493.0,1760.7534246575344,874.0,13040.0,1395.0,514205.0,2.53595
2008-03-24,2.03366,2689.0,6702.586301369863,3496.0,3395.0,1766.9315068493152,796.0,10376.0,1379.0,504350.0,2.0573
2008-03-31,1.65275,2372.0,6726.021917808219,2872.0,2697.0,1773.109589041096,642.0,8583.0,1327.0,492850.0,1.7415
2008-04-07,1.3113,2045.0,6749.457534246575,2160.0,2354.0,1779.2876712328768,486.0,7045.0,1318.0,500881.0,1.40652
2008-04-14,1.1652,1857.0,6772.893150684931,1802.0,2013.0,1785.4657534246576,407.0,6079.0,1288.0,479187.0,1.26861
2008-04-21,1.02035,1572.0,6796.328767123287,1345.0,1713.0,1791.6438356164385,323.0,4953.0,1208.0,459808.0,1.07719
2008-04-28,0.877607,1466.0,6819.764383561644,1107.0,1416.0,1797.8219178082193,235.0,4224.0,1147.0,425187.0,0.993445
2008-05-05,0.825107,1356.0,6843.2,1066.0,1381.0,1804.0,208.0,4011.0,1098.0,440183.0,0.911212
2008-05-12,0.787315,1439.0,6866.635616438356,980.0,1274.0,1810.178082191781,211.0,3904.0,1074.0,401601.0,0.972109
2008-05-19,0.805439,1393.0,6890.071232876712,926.0,1116.0,1816.3561643835617,211.0,3646.0,945.0,367075.0,0.993258
2008-05-26,0.886061,1473.0,6913.506849315068,1004.0,1083.0,1822.5342465753426,243.0,3803.0,869.0,348477.0,1.09132
2008-06-02,0.743743,1159.0,6936.942465753425,729.0,906.0,1828.7123287671234,139.0,2933.0,789.0,330127.0,0.888446
2008-06-09,0.706842,1113.0,6960.378082191781,720.0,886.0,1834.890410958904,187.0,2906.0,764.0,327366.0,0.887691
2008-06-16,0.655943,1115.0,6983.813698630137,712.0,855.0,1841.068493150685,160.0,2842.0,755.0,321789.0,0.883187
2008-06-23,0.633492,937.0,7007.249315068493,654.0,810.0,1847.2465753424658,133.0,2534.0,730.0,306499.0,0.826756
2008-06-30,0.571837,913.0,7030.684931506849,575.0,762.0,1853.4246575342468,155.0,2405.0,713.0,307073.0,0.783201
2008-07-07,0.558278,881.0,7054.1205479452055,669.0,749.0,1859.6027397260275,132.0,2431.0,710.0,311423.0,0.78061
2008-07-14,0.597893,826.0,7077.556164383562,619.0,703.0,1865.7808219178082,171.0,2319.0,696.0,301532.0,0.769073
2008-07-21,0.577222,779.0,7100.991780821918,552.0,704.0,1871.9589041095892,131.0,2166.0,694.0,300292.0,0.721298
2008-07-28,0.596987,788.0,7124.427397260273,599.0,763.0,1878.13698630137,139.0,2289.0,676.0,304175.0,0.752527
2008-08-04,0.564653,679.0,7147.863013698629,619.0,706.0,1884.3150684931509,216.0,2220.0,668.0,294930.0,0.752721
2008-08-11,0.585682,789.0,7171.298630136986,650.0,745.0,1890.4931506849316,184.0,2368.0,657.0,298701.0,0.792766
2008-08-18,0.503985,730.0,7194.734246575342,619.0,754.0,1896.6712328767123,134.0,2237.0,657.0,300714.0,0.743896
2008-08-25,0.468139,794.0,7218.169863013698,616.0,892.0,1902.8493150684933,127.0,2429.0,636.0,298342.0,0.814166
2008-09-01,0.576455,774.0,7241.605479452054,663.0,880.0,1909.027397260274,144.0,2461.0,666.0,293535.0,0.838401
2008-09-08,0.681361,859.0,7265.04109589041,758.0,994.0,1915.205479452055,177.0,2788.0,685.0,327567.0,0.851124
2008-09-15,0.794764,1062.0,7288.476712328767,958.0,1527.0,1921.3835616438357,188.0,3735.0,679.0,336560.0,1.10976
2008-09-22,0.868116,983.0,7311.912328767123,932.0,1306.0,1927.5616438356165,179.0,3400.0,716.0,329731.0,1.03114
2008-09-29,1.06828,1535.0,7335.347945205479,1476.0,2352.0,1933.7397260273974,324.0,5687.0,1435.0,555999.0,1.02284
2008-10-06,1.00756,1861.0,7358.783561643835,1485.0,2291.0,1939.9178082191781,322.0,5959.0,1500.0,578446.0,1.03017
2008-10-13,0.979399,1869.0,7382.219178082191,1467.0,2219.0,1946.095890410959,341.0,5896.0,1525.0,582351.0,1.01245
2008-10-20,1.04943,1976.0,7405.6547945205475,1668.0,2474.0,1952.2739726027398,367.0,6485.0,1527.0,598473.0,1.08359
2008-10-27,1.13218,2119.0,7429.090410958904,1869.0,2547.0,1958.4520547945206,452.0,6987.0,1545.0,599343.0,1.16578
2008-11-03,1.13156,2276.0,7452.52602739726,1981.0,2668.0,1964.6301369863015,372.0,7297.0,1555.0,612526.0,1.1913
2008-11-10,1.15469,2512.0,7475.961643835616,1889.0,2854.0,1970.8082191780823,412.0,7667.0,1555.0,598635.0,1.28075
2008-11-17,1.20448,2600.0,7499.397260273972,1893.0,2828.0,1976.9863013698632,412.0,7733.0,1563.0,608646.0,1.27053
2008-11-24,1.36081,3024.0,7522.8328767123285,1741.0,2412.0,1983.164383561644,457.0,7634.0,1523.0,478386.0,1.59578
2008-12-01,1.30322,3114.0,7546.268493150685,2212.0,2913.0,1989.3424657534247,469.0,8708.0,1551.0,597052.0,1.4585
2008-12-08,1.30204,3252.0,7569.704109589041,1974.0,3024.0,1995.5205479452056,439.0,8689.0,1543.0,579573.0,1.49921
2008-12-15,1.45109,3137.0,7593.139726027397,1640.0,2579.0,2001.6986301369864,456.0,7812.0,1416.0,479318.0,1.62982
2008-12-22,1.79927,3897.0,7616.575342465753,1947.0,2367.0,2007.876712328767,495.0,8706.0,1484.0,403876.0,2.15561
2008-12-29,1.79636,3529.5,7640.010958904109,2384.5,2295.0,2014.054794520548,570.5,8779.5,1514.5,502604.0,1.7830949999999999
2009-01-05,1.61555,3142.0,7663.446575342466,2329.0,3345.0,2020.2328767123288,473.0,9289.0,1512.0,565631.0,1.64224
2009-01-12,1.95333,3602.0,7686.882191780822,2821.0,4597.0,2026.4109589041097,436.0,11456.0,1566.0,582932.0,1.96524
2009-01-19,2.42907,4039.0,7710.317808219178,3215.0,6602.0,2032.5890410958905,468.0,14324.0,1554.0,611176.0,2.34368
2009-01-26,2.96686,4606.0,7733.753424657534,4240.0,8882.0,2038.7671232876712,540.0,18268.0,1580.0,638613.0,2.86057
2009-02-02,3.57354,5064.0,7757.18904109589,4636.0,11215.0,2044.9452054794522,752.0,21667.0,1569.0,648304.0,3.3421
2009-02-09,3.36653,4848.0,7780.624657534247,4685.0,9851.0,2051.123287671233,638.0,20022.0,1543.0,624583.0,3.20566
2009-02-16,3.2962,4694.0,7804.060273972603,5007.0,10092.0,2057.301369863014,657.0,20450.0,1544.0,659573.0,3.10049
2009-02-23,3.17227,4420.0,7827.495890410959,4272.0,9116.0,2063.479452054795,633.0,18441.0,1534.0,623389.0,2.95819
2009-03-02,2.5804,4046.0,7850.931506849315,3601.0,7446.0,2069.6575342465753,618.0,15711.0,1524.0,637672.0,2.46381
2009-03-09,2.42922,3657.0,7874.367123287671,3002.0,6036.0,2075.8356164383563,582.0,13277.0,1494.0,605503.0,2.19272
2009-03-16,1.99028,3237.0,7897.802739726027,2661.0,5052.0,2082.0136986301372,450.0,11400.0,1470.0,608342.0,1.87395
2009-03-23,1.72423,2829.0,7921.238356164383,2158.0,4283.0,2088.1917808219177,399.0,9669.0,1440.0,586651.0,1.64817
2009-03-30,1.60355,2577.0,7944.673972602739,2085.0,3407.0,2094.3698630136987,391.0,8460.0,1422.0,564460.0,1.49878
2009-04-06,1.28418,2371.0,7968.109589041095,1727.0,2761.0,2100.5479452054797,363.0,7222.0,1415.0,558837.0,1.29233
2009-04-13,1.2932,2353.0,7991.545205479451,1743.0,2855.0,2106.72602739726,397.0,7348.0,1445.0,577836.0,1.27164
2009-04-20,2.74012,4821.0,8014.980821917808,5093.0,8043.0,2112.904109589041,670.0,18627.0,1405.0,624734.0,2.98159
2009-04-27,2.22391,3920.0,8038.416438356164,3875.0,6221.0,2119.082191780822,562.0,14578.0,1422.0,598189.0,2.43702
2009-05-04,1.76657,3236.0,8061.85205479452,3018.0,5888.0,2125.260273972603,412.0,12554.0,1372.0,550300.0,2.2813
2009-05-11,1.92171,4188.0,8085.287671232876,4136.0,12026.0,2131.4383561643835,424.0,20774.0,1331.0,544432.0,3.81572
2009-05-18,1.8611,4496.0,8108.723287671232,4950.0,12461.0,2137.6164383561645,487.0,22394.0,1314.0,531526.0,4.21315
2009-05-25,1.68423,3865.0,8132.158904109589,4213.0,8615.0,2143.7945205479455,412.0,17105.0,1305.0,538177.0,3.17832
2009-06-01,1.7393,3072.0,8155.594520547945,3276.0,5660.0,2149.972602739726,384.0,12392.0,1296.0,493761.0,2.50972
2009-06-08,1.83001,2623.0,8179.030136986301,3084.0,4740.0,2156.150684931507,333.0,10780.0,1280.0,521701.0,2.06632
2009-06-15,1.58128,2299.0,8202.465753424658,2476.0,3700.0,2162.328767123288,326.0,8801.0,1279.0,512268.0,1.71805
2009-06-22,1.49172,2145.0,8225.901369863013,2023.0,2893.0,2168.5068493150684,361.0,7422.0,1237.0,475877.0,1.55965
2009-06-29,1.389,1701.0,8249.336986301369,1815.0,2481.0,2174.6849315068494,293.0,6290.0,1246.0,480680.0,1.30856
2009-07-06,1.34702,1581.0,8272.772602739726,1708.0,2437.0,2180.8630136986303,238.0,5964.0,1248.0,502466.0,1.18695
2009-07-13,1.16056,1608.0,8296.208219178081,1611.0,2285.0,2187.0410958904113,231.0,5735.0,1248.0,503971.0,1.13796
2009-07-20,1.2085,1519.0,8319.643835616438,1575.0,2199.0,2193.219178082192,294.0,5587.0,1254.0,485804.0,1.15005
2009-07-27,1.15544,1651.0,8343.079452054793,1530.0,2082.0,2199.3972602739727,263.0,5526.0,1230.0,496666.0,1.11262
2009-08-03,1.14518,1645.0,8366.51506849315,1646.0,2321.0,2205.5753424657537,265.0,5877.0,1234.0,506019.0,1.16142
2009-08-10,1.4664,2167.0,8389.950684931506,2168.0,4210.0,2211.753424657534,396.0,8941.0,1286.0,544827.0,1.64107
2009-08-17,2.38017,2883.0,8413.386301369863,2977.0,8253.0,2217.931506849315,443.0,14556.0,1320.0,588916.0,2.47166
2009-08-24,3.44681,3713.0,8436.821917808218,3982.0,13114.0,2224.109589041096,541.0,21350.0,1358.0,573972.0,3.71969
2009-08-31,4.05315,4087.0,8460.257534246575,4547.0,13407.0,2230.2876712328766,520.0,22561.0,1367.0,571201.0,3.94975
2009-09-07,4.26621,4445.0,8483.69315068493,5668.0,15326.0,2236.4657534246576,652.0,26091.0,1380.0,638302.0,4.08756
2009-09-14,4.21579,4462.0,8507.128767123288,5252.0,14152.0,2242.6438356164385,588.0,24454.0,1313.0,608464.0,4.01897
2009-09-21,4.8861,4974.0,8530.564383561643,6090.0,16291.0,2248.8219178082195,564.0,27919.0,1331.0,606458.0,4.60362
2009-09-28,6.06923,9302.0,8554.0,6090.0,27406.0,2255.0,903.0,48420.0,2056.0,855346.0,5.66087
2009-10-05,7.09467,11527.0,10271.0,6090.0,32585.0,2800.0,1013.0,58196.0,2134.0,853912.0,6.81522
2009-10-12,7.7151,13187.0,12399.0,6090.0,39364.0,3048.0,1070.0,69068.0,2162.0,906536.0,7.61889
2009-10-19,7.55134,13174.0,12166.0,6090.0,36860.0,3083.0,1128.0,66411.0,2167.0,898860.0,7.38836
2009-10-26,6.67118,12161.0,10250.0,6090.0,30860.0,2672.0,1074.0,57017.0,2197.0,899425.0,6.33927
2009-11-02,5.20633,10151.0,8174.0,6090.0,21112.0,2314.0,978.0,42729.0,2191.0,864348.0,4.94349
2009-11-09,4.04477,8979.0,6163.0,6090.0,14652.0,1843.0,883.0,32520.0,2157.0,853552.0,3.80996
2009-11-16,3.49722,7716.0,4378.0,6090.0,8237.0,1406.0,771.0,22508.0,2146.0,654101.0,3.44106
2009-11-23,2.69023,7195.0,4259.0,6090.0,7988.0,1470.0,818.0,21730.0,2122.0,814550.0,2.66773
2009-11-30,2.47119,6490.0,3588.0,6090.0,7218.0,1314.0,715.0,19325.0,2093.0,781811.0,2.47183
2009-12-07,2.44773,6275.0,3249.0,6090.0,5785.0,1113.0,659.0,17081.0,2014.0,728401.0,2.345
2009-12-14,2.64594,6078.0,2677.0,6090.0,4127.0,1049.0,644.0,14575.0,1934.0,536961.0,2.71435
2009-12-21,2.61567,6598.0,3202.0,6090.0,3726.0,1284.0,803.0,15613.0,1937.0,583299.0,2.67667
2009-12-28,1.90712,4998.0,3333.0,6090.0,3961.0,1244.0,763.0,14299.0,1996.0,721138.0,1.98284
2010-01-04,1.86738,4877.0,2793.0,6090.0,4614.0,1182.0,622.0,14088.0,2016.0,770895.0,1.82749
2010-01-11,1.88072,5399.0,2693.0,6090.0,5079.0,1008.0,578.0,14757.0,2053.0,766177.0,1.92606
2010-01-18,1.96908,5333.0,2560.0,6090.0,5655.0,1046.0,528.0,15122.0,2026.0,785580.0,1.92495
2010-01-25,2.11387,5816.0,2581.0,6090.0,6142.0,948.0,550.0,16037.0,1996.0,767773.0,2.08877
2010-02-01,2.09695,5496.0,2644.0,6090.0,5577.0,1006.0,658.0,15381.0,1977.0,756068.0,2.03434
2010-02-08,1.90294,5388.0,2649.0,6090.0,5536.0,994.0,498.0,15065.0,1954.0,762208.0,1.97649
2010-02-15,1.96951,5040.0,2943.0,6090.0,6207.0,1218.0,679.0,16087.0,1990.0,806925.0,1.99362
2010-02-22,1.92331,4281.0,2763.0,6090.0,5685.0,1085.0,672.0,14486.0,1953.0,781411.0,1.85383
2010-03-01,1.89659,4612.0,2660.0,6090.0,5270.0,1112.0,700.0,14354.0,1946.0,768702.0,1.8673
2010-03-08,1.75181,4063.0,2468.0,6090.0,4466.0,976.0,628.0,12601.0,1933.0,741293.0,1.69987
2010-03-15,1.52632,3625.0,2097.0,6090.0,4108.0,827.0,534.0,11191.0,1917.0,747358.0,1.49741
2010-03-22,1.49572,3408.0,1954.0,6090.0,3733.0,736.0,528.0,10359.0,1875.0,713863.0,1.45112
2010-03-29,1.22313,3090.0,1718.0,6090.0,2933.0,644.0,428.0,8813.0,1850.0,730068.0,1.20715
2010-04-05,1.17754,3117.0,1572.0,6090.0,3110.0,598.0,404.0,8801.0,1831.0,749563.0,1.17415
2010-04-12,1.09112,2921.0,1461.0,6090.0,3044.0,522.0,414.0,8362.0,1765.0,719580.0,1.16207
2010-04-19,1.11958,3081.0,1435.0,6090.0,2972.0,557.0,395.0,8440.0,1755.0,720054.0,1.17213
2010-04-26,1.08169,2781.0,1385.0,6090.0,2901.0,482.0,365.0,7914.0,1710.0,705551.0,1.12168
2010-05-03,1.12497,2851.0,1363.0,6090.0,2645.0,491.0,347.0,7697.0,1664.0,669414.0,1.14981
2010-05-10,1.06197,2816.0,1364.0,6090.0,2553.0,498.0,372.0,7603.0,1624.0,670887.0,1.13328
2010-05-17,1.08909,2636.0,1235.0,6090.0,2188.0,445.0,349.0,6853.0,1497.0,633532.0,1.08171
2010-05-24,1.1776,2413.0,1212.0,6090.0,2172.0,463.0,335.0,6595.0,1421.0,549773.0,1.19959
2010-05-31,0.97493,2147.0,1081.0,6090.0,1831.0,374.0,322.0,5755.0,1435.0,604004.0,0.952808
2010-06-07,0.987132,1975.0,978.0,6090.0,1784.0,339.0,240.0,5316.0,1405.0,580329.0,0.916032
2010-06-14,0.995991,2027.0,882.0,6090.0,1779.0,397.0,249.0,5334.0,1384.0,575664.0,0.926582
2010-06-21,0.904726,1754.0,862.0,6090.0,1541.0,323.0,238.0,4718.0,1347.0,542536.0,0.86962
2010-06-28,0.941927,1753.0,816.0,6090.0,1566.0,334.0,222.0,4691.0,1353.0,519414.0,0.903133
2010-07-05,0.880415,1458.0,819.0,6090.0,1450.0,298.0,209.0,4234.0,1284.0,547187.0,0.773776
2010-07-12,0.842615,1323.0,759.0,6090.0,1335.0,335.0,198.0,3950.0,1265.0,531790.0,0.742774
2010-07-19,0.858382,1290.0,805.0,6090.0,1279.0,302.0,174.0,3850.0,1250.0,526723.0,0.730934
2010-07-26,0.83383,1381.0,839.0,6090.0,1357.0,291.0,209.0,4077.0,1241.0,518121.0,0.786882
2010-08-02,0.847437,1378.0,809.0,6090.0,1307.0,300.0,214.0,4008.0,1212.0,525260.0,0.763051
2010-08-09,0.888273,1485.0,883.0,6090.0,1592.0,360.0,198.0,4518.0,1225.0,537190.0,0.841043
2010-08-16,0.765372,1520.0,811.0,6090.0,1592.0,295.0,202.0,4420.0,1235.0,558382.0,0.791573
2010-08-23,0.91858,1564.0,1019.0,6090.0,1866.0,354.0,204.0,5007.0,1170.0,548573.0,0.912732
2010-08-30,1.01432,1850.0,1076.0,6090.0,1959.0,374.0,234.0,5493.0,1198.0,531250.0,1.03398
2010-09-06,1.01233,1720.0,1061.0,6090.0,2118.0,358.0,253.0,5510.0,1210.0,589930.0,0.934009
2010-09-13,1.11803,2134.0,1291.0,6090.0,2510.0,480.0,326.0,6741.0,1206.0,623077.0,1.08189
2010-09-20,1.11806,1995.0,1269.0,6090.0,2383.0,446.0,294.0,6387.0,1254.0,599366.0,1.06563
2010-09-27,1.10939,2627.0,1677.0,6090.0,3142.0,627.0,400.0,8473.0,1838.0,746485.0,1.13505
2010-10-04,1.24341,2953.0,1779.0,6090.0,3522.0,649.0,444.0,9347.0,1875.0,746230.0,1.25256
2010-10-11,1.25726,3044.0,1898.0,6090.0,3641.0,690.0,411.0,9684.0,1907.0,777397.0,1.2457
2010-10-18,1.25734,3226.0,1754.0,6090.0,3822.0,682.0,420.0,9904.0,1929.0,781234.0,1.26774
2010-10-25,1.43414,3451.0,1981.0,6090.0,4397.0,736.0,455.0,11020.0,1947.0,766753.0,1.43723
2010-11-01,1.51838,3927.0,1956.0,6090.0,4679.0,734.0,511.0,11807.0,1940.0,769982.0,1.53341
2010-11-08,1.61617,4416.0,2327.0,6090.0,5322.0,774.0,497.0,13336.0,1921.0,787038.0,1.69445
2010-11-15,1.84378,4598.0,2043.0,6090.0,4145.0,743.0,550.0,12079.0,1938.0,606527.0,1.9915
2010-11-22,1.72535,5045.0,2440.0,6090.0,4978.0,915.0,619.0,13997.0,1964.0,772016.0,1.81305
2010-11-29,1.87923,5060.0,2511.0,6090.0,5867.0,893.0,627.0,14958.0,1936.0,742606.0,2.01426
2010-12-06,2.3371,6300.0,2847.0,6090.0,7194.0,1031.0,650.0,18022.0,1916.0,704923.0,2.55659
2010-12-13,3.03533,7295.0,3433.0,6090.0,7071.0,1262.0,838.0,19899.0,1840.0,588406.0,3.38185
